files;accuracy;mean(f1);mean(prec);mean(recall);f1_BU-E-MAIL;f1_BU-NAME-VERSAND;f1_BU-ORT;f1_BU-PLZ;f1_BU-STRASSE;f1_Fällig am;f1_MWSTProzent;f1_NAME;f1_NONE;f1_ProvisionBrutto;f1_ProvisionNetto;f1_ProvisionSteuerfrei;f1_ProvisionSteuern;f1_Rechnungsnr.;f1_Reisedatum;f1_Reisender;f1_ReisepreisBrutto;f1_ReisepreisNetto;f1_Ver-Kdnr;precision_BU-E-MAIL;precision_BU-NAME-VERSAND;precision_BU-ORT;precision_BU-PLZ;precision_BU-STRASSE;precision_Fällig am;precision_MWSTProzent;precision_NAME;precision_NONE;precision_ProvisionBrutto;precision_ProvisionNetto;precision_ProvisionSteuerfrei;precision_ProvisionSteuern;precision_Rechnungsnr.;precision_Reisedatum;precision_Reisender;precision_ReisepreisBrutto;precision_ReisepreisNetto;precision_Ver-Kdnr;recall_BU-E-MAIL;recall_BU-NAME-VERSAND;recall_BU-ORT;recall_BU-PLZ;recall_BU-STRASSE;recall_Fällig am;recall_MWSTProzent;recall_NAME;recall_NONE;recall_ProvisionBrutto;recall_ProvisionNetto;recall_ProvisionSteuerfrei;recall_ProvisionSteuern;recall_Rechnungsnr.;recall_Reisedatum;recall_Reisender;recall_ReisepreisBrutto;recall_ReisepreisNetto;recall_Ver-Kdnr
00000005558263;0.9146341463414634;0.8013285024154588;0.7666666666666666;0.9086206896551724;-1.0;1.0;0.33333333333333337;1.0;1.0;-1.0;0.6666666666666666;0.0;0.9492753623188406;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;1.0;0.2;1.0;1.0;-1.0;0.5;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.903448275862069;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005582766;0.8176100628930818;0.45850076709742144;0.44872170179547227;0.6102607709750567;-1.0;1.0;0.25;1.0;0.2857142857142857;-1.0;0.0;0.0;0.8996282527881042;0.6666666666666666;0.4;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;1.0;0.14285714285714285;1.0;0.16666666666666666;-1.0;0.0;0.0;0.9918032786885246;1.0;0.3333333333333333;-1.0;0.25;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.8231292517006803;0.5;0.5;-1.0;0.5;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005567215;0.7722222222222223;0.3376462489607357;0.2831096327419857;0.6146158854166667;-1.0;0.1818181818181818;0.1111111111111111;0.6666666666666666;0.25;-1.0;0.2222222222222222;0.0;0.8734873487348734;0.4444444444444445;0.4210526315789473;-1.0;0.38095238095238093;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.1111111111111111;0.058823529411764705;0.5;0.16666666666666666;-1.0;0.125;0.0;1.0;0.4;0.2857142857142857;-1.0;0.25;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.5;1.0;1.0;0.5;-1.0;1.0;0.0;0.775390625;0.5;0.8;-1.0;0.8;-1.0;-1.0;-1.0;0.5;-1.0;0.0
00000005567369;0.7740384615384616;0.4204856721449642;0.3596047008547008;0.6273148148148148;-1.0;1.0;0.16666666666666666;0.6666666666666666;0.7499999999999999;-1.0;0.5;0.0;0.8672566371681417;0.0;0.14285714285714288;-1.0;0.0;-1.0;-1.0;-1.0;0.28571428571428575;-1.0;0.6666666666666666;-1.0;1.0;0.125;0.5;0.6;-1.0;0.3333333333333333;0.0;0.98;0.0;0.07692307692307693;-1.0;0.0;-1.0;-1.0;-1.0;0.2;-1.0;0.5;-1.0;1.0;0.25;1.0;1.0;-1.0;1.0;0.0;0.7777777777777778;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0
00000005575430;0.8689320388349514;0.5443045233507661;0.5273809523809524;0.6844806763285024;-1.0;0.8571428571428571;0.4;0.6666666666666666;0.5714285714285715;-1.0;1.0;0.0;0.9364161849710982;1.0;0.6;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.75;0.25;0.5;0.4;-1.0;1.0;0.0;1.0;1.0;0.42857142857142855;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8804347826086957;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.0
00000005578600;0.850828729281768;0.6747222222222221;0.5916666666666667;0.8755964553510566;-1.0;0.6666666666666666;0.5;1.0;0.8;-1.0;0.6666666666666666;0.0;0.9133333333333333;0.6666666666666666;0.6666666666666666;-1.0;0.7499999999999999;-1.0;-1.0;-1.0;0.8;-1.0;0.6666666666666666;-1.0;0.5;0.3333333333333333;1.0;0.6666666666666666;-1.0;0.5;0.0;1.0;0.5;0.5;-1.0;0.6;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8404907975460123;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0
00000005558985;0.9175824175824175;0.7214536077312103;0.6444444444444445;0.9091365461847389;-1.0;0.5714285714285715;0.5;1.0;1.0;-1.0;0.5;0.0;0.9526813880126183;0.6666666666666666;0.8;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;0.4;0.3333333333333333;1.0;1.0;-1.0;0.3333333333333333;0.0;1.0;0.5;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.9096385542168675;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000413079;0.8531468531468531;0.32168507345672703;0.2643388106416275;0.5857562107562108;-1.0;0.6666666666666666;0.0;0.0;0.4;-1.0;0.18181818181818182;0.16666666666666669;0.9212598425196851;0.6666666666666666;0.0;-1.0;0.2857142857142857;-1.0;-1.0;-1.0;0.5714285714285715;-1.0;0.0;-1.0;0.5;0.0;0.0;0.25;-1.0;0.1;0.1;0.9887323943661972;0.6666666666666666;0.0;-1.0;0.16666666666666666;-1.0;-1.0;-1.0;0.4;-1.0;0.0;-1.0;1.0;0.0;0.0;1.0;-1.0;1.0;0.5;0.8624078624078624;0.6666666666666666;0.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000450306;0.806615776081425;0.5639612472492633;0.5440758215214737;0.7621671258034893;-1.0;0.08;0.2;0.4;0.2962962962962963;-1.0;0.4;0.33333333333333337;0.8912386706948641;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.043478260869565216;0.125;0.3333333333333333;0.19047619047619047;-1.0;0.25;0.2;0.9866220735785953;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.4;-1.0;1.0;-1.0;0.5;0.5;0.5;0.6666666666666666;-1.0;1.0;1.0;0.8126721763085399;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0
00000005576558;0.8266666666666667;0.5042989417989417;0.4384920634920635;0.7771739130434782;-1.0;0.5;0.5;1.0;0.25;-1.0;0.6666666666666666;0.0;0.9047619047619047;1.0;0.4444444444444445;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.2857142857142857;-1.0;0.5;0.3333333333333333;1.0;0.14285714285714285;-1.0;0.5;0.0;1.0;1.0;0.2857142857142857;-1.0;0.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.16666666666666666;-1.0;0.5;1.0;1.0;1.0;-1.0;1.0;0.0;0.8260869565217391;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592198;0.9426751592356688;0.8416563403552252;0.8222222222222223;0.9112709832134293;-1.0;1.0;0.33333333333333337;1.0;0.8;-1.0;1.0;0.0;0.966542750929368;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.2;1.0;0.6666666666666666;-1.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.935251798561151;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000454117;0.831858407079646;0.5062312312312313;0.5027777777777778;0.610973597359736;-1.0;0.0;0.5;1.0;1.0;-1.0;0.0;0.33333333333333337;0.9081081081081082;0.0;0.6666666666666666;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;0.0;0.3333333333333333;1.0;1.0;-1.0;0.0;0.2;1.0;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;0.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.8316831683168316;0.0;1.0;-1.0;0.5;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000451287;0.8385650224215246;0.5304457382326235;0.5020892035315112;0.6748096446700508;-1.0;0.7692307692307693;0.5;0.5714285714285715;0.5454545454545454;-1.0;0.0;0.0;0.9125683060109289;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.4;-1.0;0.625;0.3333333333333333;0.4;0.42857142857142855;-1.0;0.0;0.0;0.9881656804733728;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.25;-1.0;1.0;1.0;1.0;0.75;-1.0;0.0;0.0;0.8477157360406091;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
00000005556350;0.8119266055045872;0.4433737295868489;0.36660353535353535;0.7896921017402946;-1.0;0.4;0.16666666666666669;0.6666666666666666;0.18181818181818182;-1.0;0.8;0.0;0.8948069241011983;0.5;0.21052631578947367;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.25;0.09090909090909091;0.5;0.1;-1.0;0.6666666666666666;0.0;1.0;0.3333333333333333;0.125;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8096385542168675;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
00000005597365;0.7046979865771812;0.266805470399891;0.239983164983165;0.4214344941956882;-1.0;0.33333333333333337;0.2857142857142857;1.0;0.25;-1.0;0.0;0.0;0.8326180257510729;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.2;0.16666666666666666;1.0;0.2;-1.0;0.0;0.0;0.9797979797979798;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.0;-1.0;1.0;1.0;1.0;0.3333333333333333;-1.0;0.0;0.0;0.7238805970149254;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005562703;0.8135135135135135;0.46945971489653243;0.4171953094963476;0.7695707070707071;-1.0;0.4;0.1111111111111111;0.2857142857142857;0.2;-1.0;0.5;0.28571428571428575;0.8985959438377535;1.0;1.0;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;0.3333333333333333;0.058823529411764705;0.16666666666666666;0.11764705882352941;-1.0;0.3333333333333333;0.3333333333333333;0.9965397923875432;1.0;1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;0.0;-1.0;0.5;1.0;1.0;0.6666666666666666;-1.0;1.0;0.25;0.8181818181818182;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005592002;0.9146341463414634;0.8041062801932367;0.7279135338345865;0.993006993006993;-1.0;1.0;0.4;0.6666666666666666;0.8;-1.0;0.5;0.6666666666666666;0.9492753623188405;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.25;0.5;0.6666666666666666;-1.0;0.3333333333333333;0.5;0.9849624060150376;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.916083916083916;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000428353;0.8540372670807453;0.3975838858750251;0.3399509803921568;0.6126957494407158;-1.0;0.4;0.5;0.6666666666666666;0.5;-1.0;0.0;0.0;0.918625678119349;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;1.0;-1.0;0.25;0.3333333333333333;0.5;0.3333333333333333;-1.0;0.0;0.0;0.996078431372549;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.8523489932885906;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005556854;0.8136882129277566;0.3539753243539436;0.28216321632163216;0.6719804318488528;-1.0;0.6666666666666665;0.5;0.6666666666666666;0.4;-1.0;0.33333333333333337;0.3333333333333333;0.8953229398663698;0.0;0.16666666666666669;-1.0;0.0;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;0.6;0.3333333333333333;0.5;0.25;-1.0;0.2;0.25;0.995049504950495;0.0;0.09090909090909091;-1.0;0.0;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;0.0;-1.0;0.75;1.0;1.0;1.0;-1.0;1.0;0.5;0.8137651821862348;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005592097;0.9248366013071896;0.7428224759544463;0.6563492063492063;0.9656746031746032;-1.0;1.0;0.25;1.0;0.6666666666666666;-1.0;0.6666666666666666;0.6666666666666666;0.9591078066914498;1.0;0.6666666666666666;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.8;-1.0;0.5714285714285715;-1.0;1.0;0.14285714285714285;1.0;0.6666666666666666;-1.0;0.5;0.5;1.0;1.0;0.5;-1.0;0.5;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.4;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;1.0;1.0;0.9214285714285714;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005547484;0.8779761904761905;0.4634220997857362;0.384049284049284;0.6783568443051201;-1.0;0.33333333333333337;0.0;0.6666666666666666;0.22222222222222224;-1.0;0.0;0.39999999999999997;0.9388429752066114;1.0;0.6666666666666666;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.6666666666666666;-1.0;0.2;0.0;0.5;0.14285714285714285;-1.0;0.0;0.2727272727272727;0.993006993006993;1.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.5;-1.0;1.0;0.0;1.0;0.5;-1.0;0.0;0.75;0.890282131661442;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592581;0.9044368600682594;0.5579496420515838;0.4827961672473868;0.7842317224287485;-1.0;0.6666666666666666;0.25;1.0;1.0;-1.0;0.0;0.5;0.9514563106796117;0.0;0.4;-1.0;0.4;-1.0;-1.0;-1.0;0.7272727272727273;-1.0;0.8;-1.0;0.5;0.14285714285714285;1.0;1.0;-1.0;0.0;0.3333333333333333;0.9959349593495935;0.0;0.3333333333333333;-1.0;0.25;-1.0;-1.0;-1.0;0.5714285714285714;-1.0;0.6666666666666666;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.9107806691449815;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005566946;0.7223476297968398;0.22428192052466808;0.18334008940922122;0.602156862745098;-1.0;0.16666666666666669;0.0;0.6666666666666666;0.0;-1.0;0.03773584905660378;0.3636363636363636;0.8383152173913043;0.0;0.4;-1.0;0.0;-1.0;-1.0;-1.0;0.15384615384615385;-1.0;0.06451612903225806;-1.0;0.1;0.0;0.5;0.0;-1.0;0.019230769230769232;0.2222222222222222;0.9919614147909968;0.0;0.25;-1.0;0.0;-1.0;-1.0;-1.0;0.08333333333333333;-1.0;0.03333333333333333;-1.0;0.5;0.0;1.0;0.0;-1.0;1.0;1.0;0.7258823529411764;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005597359;0.7686567164179104;0.43871458240617117;0.39267139479905433;0.5638888888888889;-1.0;0.6666666666666666;0.0;1.0;0.5714285714285715;-1.0;0.5;0.0;0.8598130841121495;0.6666666666666666;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;0.5;0.0;1.0;0.4;-1.0;0.3333333333333333;0.0;0.9787234042553191;0.5;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;1.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.7666666666666667;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005558041;0.9097938144329897;0.7299801104545631;0.6578252032520325;0.9094304388422034;-1.0;0.6666666666666666;0.4444444444444445;1.0;0.8333333333333334;-1.0;0.2857142857142857;0.8;0.9518248175182481;0.6666666666666666;1.0;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.4444444444444444;-1.0;1.0;-1.0;0.5;0.4;1.0;0.8333333333333334;-1.0;0.16666666666666666;0.6666666666666666;0.9939024390243902;0.5;1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;1.0;-1.0;1.0;0.5;1.0;0.8333333333333334;-1.0;1.0;1.0;0.9131652661064426;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0
00000005547915;0.803347280334728;0.5432056713227997;0.4602739878723025;0.8864155251141552;-1.0;0.4;0.33333333333333337;0.8;0.6666666666666666;-1.0;0.18181818181818182;0.33333333333333337;0.8866498740554155;0.25;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;0.33333333333333337;-1.0;1.0;-1.0;0.25;0.2;0.6666666666666666;0.5;-1.0;0.125;0.2;0.9887640449438202;0.14285714285714285;0.25;-1.0;1.0;-1.0;-1.0;-1.0;0.2;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.3333333333333333;1.0;0.8036529680365296;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005568596;0.7822265625;0.1357739881417277;0.11845588340563214;0.39893969516235916;-1.0;0.0;0.14285714285714288;0.0;0.19999999999999998;-1.0;0.07407407407407407;0.0;0.879023307436182;0.0;0.33333333333333337;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;0.07692307692307693;0.0;0.1111111111111111;-1.0;0.038461538461538464;0.0;0.9949748743718593;0.0;0.2;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.7872763419483101;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
00000005580890;0.8055555555555556;0.3892271662763466;0.31923400673400676;0.6532023289665211;-1.0;0.5;0.28571428571428575;0.6666666666666666;0.6666666666666666;-1.0;0.19999999999999998;0.2857142857142857;0.8992974238875878;0.0;0.5;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.3333333333333333;0.25;0.5;0.6666666666666666;-1.0;0.1111111111111111;0.16666666666666666;0.9696969696969697;0.0;0.3333333333333333;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;1.0;0.3333333333333333;1.0;0.6666666666666666;-1.0;1.0;1.0;0.8384279475982532;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
00000005558587;0.9114583333333334;0.8126506024096384;0.7638888888888888;0.9645593869731801;-1.0;1.0;0.4;1.0;0.6666666666666666;-1.0;0.4;1.0;0.9518072289156626;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;1.0;0.25;1.0;0.6666666666666666;-1.0;0.25;1.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;1.0;1.0;0.9080459770114943;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005571516;0.8;0.5413850486431132;0.505053547523427;0.7195253505933117;-1.0;0.2857142857142857;0.0;1.0;1.0;-1.0;0.6666666666666666;0.5714285714285715;0.8870967741935484;1.0;0.4;-1.0;0.4;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;0.16666666666666666;0.0;1.0;1.0;-1.0;0.5;0.4;0.9939759036144579;1.0;0.3333333333333333;-1.0;0.5;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;0.0;-1.0;1.0;0.0;1.0;1.0;-1.0;1.0;1.0;0.8009708737864077;1.0;0.5;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000447713;0.8872180451127819;0.48022895870834015;0.4144005847953216;0.7404345006485085;-1.0;0.7499999999999999;0.6666666666666666;1.0;0.0;-1.0;0.2222222222222222;0.0;0.9381443298969073;0.0;0.2857142857142857;-1.0;1.0;-1.0;-1.0;-1.0;0.4;-1.0;0.5;-1.0;0.6;0.5;1.0;0.0;-1.0;0.125;0.0;0.9978070175438597;0.0;0.16666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.25;-1.0;0.3333333333333333;-1.0;1.0;1.0;1.0;0.0;-1.0;1.0;0.0;0.8852140077821011;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005571512;0.8846153846153846;0.7189320876029736;0.6933333333333334;0.8034638554216867;-1.0;1.0;1.0;0.6666666666666666;1.0;-1.0;0.5;0.0;0.9367088607594936;1.0;0.8571428571428571;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;1.0;1.0;0.5;1.0;-1.0;0.3333333333333333;0.0;0.9866666666666667;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.891566265060241;1.0;0.75;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005558498;0.9232613908872902;0.667609543513158;0.6091931216931218;0.8891923736075408;-1.0;0.5714285714285715;0.3636363636363636;1.0;0.7272727272727273;-1.0;0.0;0.33333333333333337;0.9585006693440429;0.4;0.8;-1.0;1.0;-1.0;-1.0;-1.0;0.8571428571428571;-1.0;1.0;-1.0;0.4;0.2222222222222222;1.0;0.5714285714285714;-1.0;0.0;0.2;1.0;0.25;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.9203084832904884;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.75;-1.0;1.0
07010000442334;0.836764705882353;0.40914066776135743;0.3339594990674128;0.736404833836858;-1.0;0.4;0.33333333333333337;1.0;0.6666666666666666;-1.0;0.19999999999999998;0.0;0.9096880131362891;0.0;0.0;-1.0;0.33333333333333337;-1.0;-1.0;-1.0;0.4;-1.0;0.6666666666666666;-1.0;0.25;0.2;1.0;0.5;-1.0;0.1111111111111111;0.0;0.9964028776978417;0.0;0.0;-1.0;0.2;-1.0;-1.0;-1.0;0.25;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8368580060422961;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592027;0.9625668449197861;0.9109253630530226;0.888888888888889;0.9965277777777778;-1.0;1.0;0.2857142857142857;1.0;1.0;-1.0;1.0;0.6666666666666666;0.9787234042553191;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.16666666666666666;1.0;1.0;-1.0;1.0;0.5;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9583333333333334;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592346;0.8622516556291391;0.40278533284486956;0.3113095238095238;0.7800387596899224;-1.0;0.8;0.25;0.6666666666666666;0.5;-1.0;0.4;0.5714285714285715;0.9243203526818515;0.0;0.0;-1.0;0.19999999999999998;-1.0;-1.0;-1.0;0.28571428571428575;-1.0;0.23529411764705882;-1.0;0.6666666666666666;0.14285714285714285;0.5;0.3333333333333333;-1.0;0.25;0.4;0.9984126984126984;0.0;0.0;-1.0;0.1111111111111111;-1.0;-1.0;-1.0;0.2;-1.0;0.13333333333333333;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.8604651162790697;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0
07010000451881;0.8218181818181818;0.3784547152194211;0.32208904109589037;0.6322146562905319;-1.0;0.6666666666666665;0.0;0.0;0.4;-1.0;0.33333333333333337;0.0;0.9033613445378152;0.2857142857142857;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;0.6;0.0;0.0;0.25;-1.0;0.2;0.0;0.9817351598173516;0.16666666666666666;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;0.0;-1.0;0.75;0.0;0.0;1.0;-1.0;1.0;0.0;0.8365758754863813;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005568963;0.90234375;0.6992592592592594;0.6512416794674859;0.8122913686218407;-1.0;1.0;0.6666666666666666;1.0;0.4444444444444444;-1.0;1.0;0.6666666666666666;0.9466666666666667;0.0;0.6666666666666666;-1.0;0.5;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;1.0;0.5;1.0;0.3333333333333333;-1.0;1.0;0.5;0.9815668202764977;0.0;0.6666666666666666;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;1.0;1.0;0.9141630901287554;0.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0
00000005578239;0.7352941176470589;0.3910004516711834;0.3787782843633907;0.4647207367795603;-1.0;1.0;0.0;1.0;0.2222222222222222;-1.0;0.22222222222222224;0.0;0.847560975609756;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.4;-1.0;1.0;-1.0;1.0;0.0;1.0;0.16666666666666666;-1.0;0.14285714285714285;0.0;0.9858156028368794;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.25;-1.0;1.0;-1.0;1.0;0.0;1.0;0.3333333333333333;-1.0;0.5;0.0;0.7433155080213903;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
